call_id,started_at,language,intent,claim_id,agent_version,asr_confidence_avg,duration_sec,avg_response_ms,outcome,transfer_reason
C-20260818-00276,2026-08-18 16:53:47,en,claim_status,CL8676058,v14,0.907,117,442,contained,
C-20260818-00277,2026-08-18 16:12:30,en,policy_details,,v14,0.908,156,344,transferred_human,out_of_scope
C-20260818-00278,2026-08-18 14:58:33,hi,policy_details,,v14,0.87,184,419,transferred_human,caller_requested_human
C-20260818-00279,2026-08-18 13:36:27,en,network_hospital,,v14,0.932,125,468,transferred_human,caller_requested_human
C-20260818-00280,2026-08-18 10:39:48,en,renewal_premium,,v14,0.968,118,339,contained,
C-20260818-00281,2026-08-18 15:55:59,en,claim_status,CL7476623,v14,0.927,127,489,contained,
C-20260818-00282,2026-08-18 13:00:32,en,claim_status,CL7471891,v14,0.857,173,480,contained,
C-20260818-00283,2026-08-18 18:25:02,en,claim_status,CL7984338,v14,0.92,130,330,contained,
C-20260818-00284,2026-08-18 15:22:49,en,network_hospital,,v14,0.907,90,526,contained,
C-20260818-00285,2026-08-18 13:01:16,en,claim_status,CL7556994,v14,0.848,137,416,contained,
C-20260818-00286,2026-08-18 10:39:30,en,network_hospital,,v14,0.931,25,466,contained,
C-20260818-00287,2026-08-18 15:55:26,en,network_hospital,,v14,0.944,68,472,contained,
C-20260818-00288,2026-08-18 11:20:54,en,claim_status,CL7855512,v14,0.951,73,424,contained,
C-20260818-00289,2026-08-18 14:22:15,en,renewal_premium,,v14,0.933,136,489,contained,
C-20260818-00290,2026-08-18 15:42:14,en,policy_details,,v14,0.928,195,317,transferred_human,out_of_scope
C-20260818-00291,2026-08-18 17:50:17,en,network_hospital,,v14,0.948,133,320,contained,
C-20260818-00292,2026-08-18 13:47:36,en,network_hospital,,v14,0.92,139,315,transferred_human,agent_could_not_resolve
C-20260818-00293,2026-08-18 13:53:29,hi,network_hospital,,v14,0.781,158,600,transferred_human,caller_requested_human
C-20260818-00294,2026-08-18 09:11:29,en,claim_status,CL7797622,v14,0.91,95,451,contained,
C-20260818-00295,2026-08-18 09:42:44,en,renewal_premium,,v14,0.911,154,348,transferred_human,escalation_policy
C-20260818-00296,2026-08-18 16:19:37,en,network_hospital,,v14,0.954,142,344,contained,
C-20260818-00297,2026-08-18 11:19:14,en,claim_status,CL7598304,v14,0.852,106,362,contained,
C-20260818-00298,2026-08-18 17:15:29,en,network_hospital,,v14,0.961,68,352,contained,
C-20260818-00299,2026-08-18 12:07:45,en,claim_status,CL7133898,v14,0.925,166,463,transferred_human,agent_could_not_resolve
C-20260818-00300,2026-08-18 12:57:00,hi,claim_status,CL7112238,v14,0.925,61,439,contained,
C-20260818-00301,2026-08-18 10:25:24,en,renewal_premium,,v14,0.863,197,370,contained,
C-20260818-00302,2026-08-18 17:29:07,en,renewal_premium,,v14,0.979,76,295,contained,
C-20260818-00303,2026-08-18 10:38:51,hi,claim_status,CL8229767,v14,0.972,96,634,contained,
C-20260818-00304,2026-08-18 19:57:16,en,network_hospital,,v14,0.922,52,491,contained,
C-20260818-00305,2026-08-18 11:07:41,en,claim_status,CL7188450,v14,0.904,142,507,contained,
C-20260818-00306,2026-08-18 13:14:48,en,policy_details,,v14,0.921,159,460,contained,
C-20260818-00307,2026-08-18 17:34:44,en,claim_status,CL8616885,v14,0.932,229,424,transferred_human,escalation_policy
C-20260818-00308,2026-08-18 16:29:07,en,network_hospital,,v14,0.901,65,310,contained,
C-20260818-00309,2026-08-18 12:56:20,en,renewal_premium,,v14,0.95,118,447,contained,
C-20260818-00310,2026-08-18 15:58:06,en,network_hospital,,v14,0.97,78,393,contained,
C-20260818-00311,2026-08-18 16:36:43,en,network_hospital,,v14,0.895,144,395,transferred_human,escalation_policy
C-20260818-00312,2026-08-18 13:10:14,en,claim_status,CL7351787,v14,0.947,132,648,contained,
C-20260818-00313,2026-08-18 17:13:09,en,claim_status,CL8244448,v14,0.883,69,572,contained,
C-20260818-00314,2026-08-18 13:31:20,en,renewal_premium,,v14,0.962,140,589,contained,
C-20260818-00315,2026-08-18 16:29:54,en,policy_details,,v14,0.928,183,192,contained,
C-20260818-00316,2026-08-18 09:48:26,en,claim_status,CL8752427,v14,0.856,151,332,transferred_human,out_of_scope
C-20260818-00317,2026-08-18 17:28:21,en,network_hospital,,v14,0.911,137,444,contained,
C-20260818-00318,2026-08-18 20:51:53,en,claim_status,CL7585111,v14,0.785,70,509,contained,
C-20260818-00319,2026-08-18 15:42:40,en,network_hospital,,v14,0.872,189,561,contained,
C-20260818-00320,2026-08-18 13:06:55,en,claim_status,CL8693106,v14,0.889,79,359,contained,
C-20260818-00321,2026-08-18 18:10:31,hi,claim_status,CL8772715,v14,0.833,69,562,contained,
C-20260818-00322,2026-08-18 17:18:25,en,claim_status,CL8663718,v14,0.891,71,507,contained,
C-20260818-00323,2026-08-18 10:10:59,en,policy_details,,v14,0.869,88,513,contained,
C-20260818-00324,2026-08-18 19:01:38,en,claim_status,CL8473134,v14,0.958,64,529,contained,
C-20260818-00325,2026-08-18 15:24:04,en,network_hospital,,v14,0.891,115,504,transferred_human,agent_could_not_resolve
C-20260818-00326,2026-08-18 17:18:58,en,claim_status,CL7602425,v14,0.957,112,306,contained,
C-20260818-00327,2026-08-18 13:21:36,en,network_hospital,,v14,0.948,185,364,transferred_human,caller_requested_human
C-20260818-00328,2026-08-18 11:09:52,en,renewal_premium,,v14,0.921,166,506,transferred_human,out_of_scope
C-20260818-00329,2026-08-18 13:02:22,hi,claim_status,CL8128933,v14,0.878,105,500,contained,
C-20260818-00330,2026-08-18 16:58:58,en,claim_status,CL7400559,v14,0.942,25,351,contained,
C-20260818-00331,2026-08-18 18:42:22,en,claim_status,CL7466047,v14,0.939,138,411,contained,
C-20260818-00332,2026-08-18 16:13:51,en,policy_details,,v14,0.945,123,459,contained,
C-20260818-00333,2026-08-18 18:20:32,en,network_hospital,,v14,0.89,133,237,contained,
C-20260818-00334,2026-08-18 16:29:52,en,claim_status,CL7152214,v14,0.976,149,356,contained,
C-20260818-00335,2026-08-18 14:52:54,en,claim_status,CL8341773,v14,0.921,132,330,contained,
C-20260818-00336,2026-08-18 17:11:43,en,claim_status,CL8471147,v14,0.965,161,570,contained,
C-20260818-00337,2026-08-18 12:48:53,en,network_hospital,,v14,0.906,213,456,contained,
C-20260818-00338,2026-08-18 16:51:57,en,claim_status,CL8996357,v14,0.942,167,405,transferred_human,out_of_scope
C-20260818-00339,2026-08-18 18:10:22,en,claim_status,CL7511969,v14,0.96,191,476,transferred_human,out_of_scope
C-20260818-00340,2026-08-18 09:17:21,en,renewal_premium,,v14,0.881,174,300,contained,
C-20260818-00341,2026-08-18 19:43:37,en,claim_status,CL7296313,v14,0.888,105,392,contained,
C-20260818-00342,2026-08-18 16:59:01,en,renewal_premium,,v14,0.99,100,464,contained,
C-20260818-00343,2026-08-18 19:37:02,en,policy_details,,v14,0.852,146,510,transferred_human,caller_requested_human
C-20260818-00344,2026-08-18 16:30:41,en,policy_details,,v14,0.983,118,377,contained,
C-20260818-00345,2026-08-18 14:33:40,en,policy_details,,v14,0.942,116,443,transferred_human,agent_could_not_resolve
C-20260818-00346,2026-08-18 14:22:05,en,policy_details,,v14,0.922,141,340,transferred_human,escalation_policy
C-20260818-00347,2026-08-18 17:43:49,en,claim_status,CL8764933,v14,0.934,97,580,contained,
C-20260818-00348,2026-08-18 20:49:44,en,network_hospital,,v14,0.903,39,431,contained,
C-20260818-00349,2026-08-18 15:33:33,en,network_hospital,,v14,0.873,145,360,transferred_human,out_of_scope
C-20260818-00350,2026-08-18 20:44:30,en,claim_status,CL8926817,v14,0.917,134,532,contained,
C-20260818-00351,2026-08-18 18:53:49,en,policy_details,,v14,0.946,122,458,transferred_human,caller_requested_human
C-20260818-00352,2026-08-18 10:04:41,hi,policy_details,,v14,0.878,102,496,contained,
C-20260818-00353,2026-08-18 12:35:58,en,renewal_premium,,v14,0.947,161,581,transferred_human,caller_requested_human
C-20260818-00354,2026-08-18 09:48:05,en,claim_status,CL7661979,v14,0.896,199,261,transferred_human,escalation_policy
C-20260818-00355,2026-08-18 13:55:13,en,renewal_premium,,v14,0.859,89,493,contained,
C-20260818-00356,2026-08-18 10:33:23,en,claim_status,CL7626747,v14,0.903,107,462,transferred_human,caller_requested_human
C-20260818-00357,2026-08-18 15:37:47,en,claim_status,CL8982415,v14,0.967,140,524,contained,
C-20260818-00358,2026-08-18 11:12:33,en,renewal_premium,,v14,0.875,125,555,contained,
C-20260818-00359,2026-08-18 11:40:44,en,network_hospital,,v14,0.924,26,528,contained,
C-20260818-00360,2026-08-18 16:08:36,en,network_hospital,,v14,0.91,106,453,contained,
C-20260818-00361,2026-08-18 13:14:57,en,renewal_premium,,v14,0.94,156,410,contained,
C-20260818-00362,2026-08-18 12:27:38,hi,claim_status,CL8992994,v14,0.833,173,521,transferred_human,agent_could_not_resolve
C-20260818-00363,2026-08-18 11:32:55,en,renewal_premium,,v14,0.908,47,430,contained,
C-20260818-00364,2026-08-18 12:23:14,en,claim_status,CL7360384,v14,0.955,143,500,contained,
C-20260818-00365,2026-08-18 15:12:27,en,claim_status,CL8016763,v14,0.894,93,425,transferred_human,caller_requested_human
C-20260818-00366,2026-08-18 14:01:35,en,renewal_premium,,v14,0.877,131,345,contained,
C-20260818-00367,2026-08-18 17:16:38,en,network_hospital,,v14,0.865,147,432,contained,
C-20260818-00368,2026-08-18 14:18:27,en,network_hospital,,v14,0.99,93,481,contained,
C-20260818-00369,2026-08-18 13:14:31,en,claim_status,CL7204861,v14,0.99,192,344,contained,
C-20260818-00370,2026-08-18 14:06:07,en,renewal_premium,,v14,0.943,263,349,transferred_human,agent_could_not_resolve
C-20260818-00371,2026-08-18 16:48:19,en,network_hospital,,v14,0.911,179,1678,contained,
C-20260818-00372,2026-08-18 13:56:08,en,claim_status,CL7194750,v14,0.939,125,239,contained,
C-20260818-00373,2026-08-18 12:02:50,en,claim_status,CL8244040,v14,0.879,187,345,contained,
C-20260818-00374,2026-08-18 15:46:35,en,policy_details,,v14,0.975,149,348,contained,
C-20260818-00375,2026-08-18 11:17:03,en,claim_status,CL8035989,v14,0.961,197,450,transferred_human,agent_could_not_resolve
C-20260818-00376,2026-08-18 13:12:03,hi,network_hospital,,v14,0.868,127,435,contained,
C-20260818-00377,2026-08-18 13:25:07,en,policy_details,,v14,0.99,107,513,contained,
C-20260818-00378,2026-08-18 18:38:06,en,claim_status,CL7867171,v14,0.99,130,190,contained,
C-20260818-00379,2026-08-18 17:16:26,en,policy_details,,v14,0.858,155,356,contained,
C-20260818-00380,2026-08-18 17:07:09,hi,policy_details,,v14,0.928,192,358,transferred_human,caller_requested_human
C-20260819-00381,2026-08-19 14:13:17,en,network_hospital,,v14,0.921,115,350,contained,
C-20260819-00382,2026-08-19 12:12:29,en,claim_status,CL7975576,v14,0.91,95,382,contained,
C-20260819-00383,2026-08-19 17:54:51,en,policy_details,,v14,0.901,82,310,contained,
C-20260819-00384,2026-08-19 14:58:53,en,policy_details,,v14,0.92,175,483,transferred_human,caller_requested_human
C-20260819-00385,2026-08-19 12:14:17,en,claim_status,CL8265141,v14,0.859,69,526,contained,
C-20260819-00386,2026-08-19 16:38:41,en,claim_status,CL7606462,v14,0.99,55,402,contained,
C-20260819-00387,2026-08-19 10:47:41,hi,network_hospital,,v14,0.766,119,511,contained,
C-20260819-00388,2026-08-19 15:35:47,hi,claim_status,CL7359884,v14,0.789,117,208,contained,
C-20260819-00389,2026-08-19 17:50:47,hi,network_hospital,,v14,0.815,53,357,contained,
C-20260819-00390,2026-08-19 14:14:51,hi,renewal_premium,,v14,0.805,138,402,contained,
C-20260819-00391,2026-08-19 15:47:33,en,network_hospital,,v14,0.966,102,546,transferred_human,escalation_policy
C-20260819-00392,2026-08-19 15:26:42,en,claim_status,CL7937926,v14,0.94,159,1691,transferred_human,out_of_scope
C-20260819-00393,2026-08-19 13:28:47,en,network_hospital,,v14,0.916,151,472,transferred_human,out_of_scope
C-20260819-00394,2026-08-19 13:46:36,en,policy_details,,v14,0.984,197,640,transferred_human,caller_requested_human
C-20260819-00395,2026-08-19 18:18:02,en,claim_status,CL7780331,v14,0.959,116,467,contained,
C-20260819-00396,2026-08-19 11:23:33,en,renewal_premium,,v14,0.928,120,539,contained,
C-20260819-00397,2026-08-19 13:20:57,en,claim_status,CL7206252,v14,0.964,131,149,contained,
C-20260819-00398,2026-08-19 14:35:46,en,renewal_premium,,v14,0.972,155,353,contained,
C-20260819-00399,2026-08-19 14:29:57,hi,claim_status,CL7775082,v14,0.878,125,369,transferred_human,caller_requested_human
C-20260819-00400,2026-08-19 13:42:54,en,claim_status,CL8492478,v14,0.979,148,437,contained,
C-20260819-00401,2026-08-19 16:55:35,en,claim_status,CL8214484,v14,0.851,159,533,transferred_human,agent_could_not_resolve
C-20260819-00402,2026-08-19 09:53:21,en,claim_status,CL7474791,v14,0.99,148,513,transferred_human,escalation_policy
C-20260819-00403,2026-08-19 16:18:19,en,claim_status,CL7258614,v14,0.939,107,371,contained,
C-20260819-00404,2026-08-19 13:19:02,en,claim_status,CL7463675,v14,0.99,133,502,contained,
C-20260819-00405,2026-08-19 12:02:23,en,network_hospital,,v14,0.976,196,447,transferred_human,agent_could_not_resolve
C-20260819-00406,2026-08-19 15:05:19,hi,policy_details,,v14,0.929,144,339,contained,
C-20260819-00407,2026-08-19 11:26:18,hi,network_hospital,,v14,0.916,195,461,transferred_human,escalation_policy
C-20260819-00408,2026-08-19 10:11:26,en,claim_status,CL7773176,v14,0.99,52,437,contained,
C-20260819-00409,2026-08-19 11:35:27,hi,claim_status,CL8142596,v14,0.882,88,511,contained,
C-20260819-00410,2026-08-19 17:57:33,en,policy_details,,v14,0.99,117,421,contained,
C-20260819-00411,2026-08-19 10:59:55,en,network_hospital,,v14,0.903,115,304,contained,
C-20260819-00412,2026-08-19 12:15:57,en,claim_status,CL7177345,v14,0.855,113,415,contained,
C-20260819-00413,2026-08-19 14:49:48,en,renewal_premium,,v14,0.89,99,517,contained,
C-20260819-00414,2026-08-19 11:09:56,hi,claim_status,CL7402701,v14,0.856,149,272,contained,
C-20260819-00415,2026-08-19 12:51:42,hi,renewal_premium,,v14,0.888,196,493,transferred_human,out_of_scope
C-20260819-00416,2026-08-19 12:28:54,en,claim_status,CL8399302,v14,0.92,195,363,contained,
C-20260819-00417,2026-08-19 11:51:17,en,renewal_premium,,v14,0.903,103,312,contained,
C-20260819-00418,2026-08-19 16:23:23,en,renewal_premium,,v14,0.943,204,505,transferred_human,caller_requested_human
C-20260819-00419,2026-08-19 09:46:27,en,network_hospital,,v14,0.931,118,499,contained,
C-20260819-00420,2026-08-19 12:42:09,en,policy_details,,v14,0.98,102,472,contained,
C-20260819-00421,2026-08-19 19:31:33,en,policy_details,,v14,0.914,145,463,contained,
C-20260819-00422,2026-08-19 10:45:35,hi,network_hospital,,v14,0.97,185,518,transferred_human,escalation_policy
C-20260819-00423,2026-08-19 13:49:37,hi,policy_details,,v14,0.89,141,463,transferred_human,caller_requested_human
C-20260819-00424,2026-08-19 10:25:39,en,claim_status,CL7484454,v14,0.876,159,445,transferred_human,out_of_scope
C-20260819-00425,2026-08-19 12:47:24,en,network_hospital,,v14,0.942,64,393,contained,
C-20260819-00426,2026-08-19 14:13:17,en,network_hospital,,v14,0.949,191,342,transferred_human,caller_requested_human
C-20260819-00427,2026-08-19 17:33:39,en,renewal_premium,,v14,0.869,111,427,contained,
C-20260819-00428,2026-08-19 17:51:33,en,claim_status,CL7649557,v14,0.966,136,185,abandoned,
C-20260819-00429,2026-08-19 20:42:50,hi,claim_status,CL8985179,v14,0.838,116,468,contained,
C-20260819-00430,2026-08-19 17:50:43,en,claim_status,CL8176985,v14,0.912,53,470,contained,
C-20260819-00431,2026-08-19 12:58:06,en,network_hospital,,v14,0.914,102,470,contained,
C-20260819-00432,2026-08-19 10:52:29,en,policy_details,,v14,0.905,238,556,transferred_human,caller_requested_human
C-20260819-00433,2026-08-19 17:33:19,hi,renewal_premium,,v14,0.917,106,470,transferred_human,out_of_scope
C-20260819-00434,2026-08-19 20:33:42,en,claim_status,CL8895775,v14,0.953,147,342,contained,
C-20260819-00435,2026-08-19 15:01:13,en,renewal_premium,,v14,0.939,133,465,contained,
C-20260819-00436,2026-08-19 11:05:34,en,network_hospital,,v14,0.952,129,447,contained,
C-20260819-00437,2026-08-19 12:19:52,en,claim_status,CL8682361,v14,0.811,154,625,contained,
C-20260819-00438,2026-08-19 13:40:50,en,claim_status,CL8301808,v14,0.99,151,348,transferred_human,out_of_scope
C-20260819-00439,2026-08-19 19:54:06,hi,claim_status,CL8430176,v14,0.869,143,594,contained,
C-20260819-00440,2026-08-19 10:28:01,en,claim_status,CL7064807,v14,0.899,188,508,contained,
C-20260819-00441,2026-08-19 16:22:55,en,network_hospital,,v14,0.934,115,405,contained,
C-20260819-00442,2026-08-19 12:39:49,en,claim_status,CL7151515,v14,0.896,137,518,contained,
C-20260819-00443,2026-08-19 12:49:05,en,renewal_premium,,v14,0.863,176,457,contained,
C-20260819-00444,2026-08-19 14:08:19,hi,policy_details,,v14,0.91,36,411,contained,
C-20260819-00445,2026-08-19 09:32:09,en,renewal_premium,,v14,0.99,89,348,contained,
C-20260819-00446,2026-08-19 18:48:30,en,renewal_premium,,v14,0.99,135,252,transferred_human,agent_could_not_resolve
C-20260819-00447,2026-08-19 13:14:01,en,renewal_premium,,v14,0.941,103,339,contained,
C-20260819-00448,2026-08-19 11:04:00,en,claim_status,CL8748651,v14,0.99,140,531,contained,
C-20260819-00449,2026-08-19 12:18:52,en,renewal_premium,,v14,0.99,102,376,contained,
C-20260819-00450,2026-08-19 15:05:27,hi,claim_status,CL8659786,v14,0.935,115,1331,contained,
C-20260819-00451,2026-08-19 11:42:36,hi,policy_details,,v14,0.94,105,311,contained,
C-20260819-00452,2026-08-19 17:04:33,en,policy_details,,v14,0.948,203,495,transferred_human,caller_requested_human
C-20260819-00453,2026-08-19 11:23:26,en,claim_status,CL7000283,v14,0.895,211,510,contained,
C-20260819-00454,2026-08-19 13:52:36,en,claim_status,CL8858111,v14,0.99,51,589,contained,
C-20260819-00455,2026-08-19 18:52:09,en,policy_details,,v14,0.959,131,444,contained,
C-20260819-00456,2026-08-19 10:49:26,en,claim_status,CL8031272,v14,0.938,119,535,contained,
C-20260819-00457,2026-08-19 12:48:28,en,claim_status,CL8720237,v14,0.901,172,508,abandoned,
C-20260819-00458,2026-08-19 10:05:22,hi,claim_status,CL8426244,v14,0.827,176,381,transferred_human,out_of_scope
C-20260819-00459,2026-08-19 16:10:38,en,network_hospital,,v14,0.956,146,443,contained,
C-20260819-00460,2026-08-19 13:05:42,en,network_hospital,,v14,0.889,120,356,contained,
C-20260819-00461,2026-08-19 09:49:18,en,claim_status,CL7032193,v14,0.912,99,385,contained,
C-20260819-00462,2026-08-19 17:32:33,en,renewal_premium,,v14,0.93,187,429,contained,
C-20260819-00463,2026-08-19 16:31:37,en,claim_status,CL7592709,v14,0.82,157,412,contained,
C-20260819-00464,2026-08-19 15:35:34,en,claim_status,CL7345966,v14,0.937,220,500,transferred_human,escalation_policy
C-20260819-00465,2026-08-19 15:43:00,en,network_hospital,,v14,0.914,161,349,contained,
C-20260819-00466,2026-08-19 15:20:31,en,renewal_premium,,v14,0.99,171,504,transferred_human,caller_requested_human
C-20260819-00467,2026-08-19 17:12:52,en,renewal_premium,,v14,0.872,169,221,transferred_human,caller_requested_human
C-20260819-00468,2026-08-19 11:54:24,en,renewal_premium,,v14,0.99,138,427,contained,
C-20260819-00469,2026-08-19 14:35:11,en,network_hospital,,v14,0.99,158,278,contained,
C-20260819-00470,2026-08-19 10:19:55,en,claim_status,CL7075864,v14,0.985,169,297,transferred_human,escalation_policy
C-20260819-00471,2026-08-19 18:52:18,en,claim_status,CL7912219,v14,0.913,82,319,contained,
C-20260819-00472,2026-08-19 14:42:59,en,policy_details,,v14,0.958,115,440,transferred_human,out_of_scope
C-20260819-00473,2026-08-19 14:36:25,hi,claim_status,CL7500461,v14,0.869,134,350,transferred_human,out_of_scope
C-20260819-00474,2026-08-19 16:55:50,en,claim_status,CL8929823,v14,0.941,101,340,contained,
